id,title,url,image_url,total_time,yields,ingredients,instructions
2295,Chokoladepopcorn,https://www.valdemarsro.dk/choko-popcorn/,https://www.valdemarsro.dk/wp-content/2012/11/choko-popcorn.jpg,10,2 servings,olivenolie | majskorn til popcorn | smør | mørk chokolade | hvid chokolade,"Varm olien i en gryde. Kom popcornkernerne i og pop dem. Ryst gryden et par gange. Når de ikke popper længere, tages gryden af varmen.
Kom smør og salt i, ryst gryden grundigt med låg på.
Kom revet chokolade i og ryst igen.
Server lune i en skål."
2298,Kogte artiskokker med rørt smør,https://www.valdemarsro.dk/artiskokker-med-roert-smoer/,https://www.valdemarsro.dk/wp-content/2015/07/artiskokker-roert-smoer.jpg,30,4 servings,artiskokker | citron | smør | cremefraiche 18 %,"Rørt smør
Rør stuetempereret smør med creme fraiche, smag til med salt, peber og måske et par dryp citronsaft eller lidt citronskal.
Stil smøret på køl til artiskokkerne er klar.
Artiskokker
Sæt en stor gryde med vand, citron skåret i skiver og salt i kog. Skær stokken af artiskokkerne og kom derefter artiskokkerne i det kogende vand.
Kog i 20 minutter og tag derefter artiskokkerne op og lad dem dryppe lidt af.
Servering
Server de hele artiskokker ved bordet, hvor det nederste af de skønne blade spises og dyppes i den rørte smør.
Til slut er der i artiskokkens midte en masse ‘hår’ som skal fjernes forsigtigt med en ske. Nedenunder dem er artiskokhjertet, som smager helt fortryllende skønt."
2301,Asparges med ramsløg og rørt stenbiderrogn,https://www.valdemarsro.dk/asparges-ramsloeg-stenbiderrogn/,https://www.valdemarsro.dk/wp-content/2018/05/ramsloeg-asparges-forret.jpg,25,4 servings,grønne asparges | hvide asparges | smør | ramsløg | olivenolie | cremefraiche 38% | stenbiderrogn | frisk dild,"Ramsløgsolie
Kom ramsløg og olie i en blender eller minihakker og blend det til en grøn ramsløgsolie.
Asparges
Skræl de hvide asparges og knæk det aller nederste trævlede stykke af. Damp de hvide asparges i kogende letsaltet vand i 3-4 minutter.
Knæk den nederste trævlede stykke af de grønne asparges og lynsteg dem i et minut i smør på en varm pande.
Rørt stenbiderrogn med cremefraiche
Kom stenbiderrognen på et stykke køkkenrulle, for at fjerne overskydende væde og rør den derefter sammen med cremefraiche og evt 1 tsk finthakket dild.
Er det ikke længere sæson for stenbiderrogn, så server blot med cremefraiche rørt med lidt dild, salt og peber.
Anretning
Skær asparges i to lige store stykker og anret skiftevis hvid og grøn, som på billedet. Top med en spsk. rørt cremefraiche eller rørt stenbiderrogn, dryp med ramsløgsolie og drys med lidt flagesalt og friskkværnet peber."
2304,Hvidløgsolie,https://www.valdemarsro.dk/hvidloegsolie/,https://www.valdemarsro.dk/wp-content/2018/04/hvidloegsolie-opskrift.jpg,75,1 serving,hvidløg | solsikkeolie | frisk timian | stængel frisk rosmarin,"Forvarm ovnen til 125 grader varmluft.
Kom olie, peberkorn, timiankviste og rosmarin i et lille ovnfastfad. Skær hvidløgene over på midten (se billede) og placer dem i fadet, med den overskårede halvdel vendt ned. Dæk fadet til med et større fad eller folie. Bages til hvidløggene er helt møre – det tager ca. en time.
Sæt fadet i køleskabet til det er kølet helt af. Sigt olien når den er afkølet og opbevar derefter hvidløgsolie på glas eller flaske, hvor det kan holde sig 1-2 uger i køleskabet.
De bagte fede hvidløg kan smuttes over en salat, blandes med en mayonnaise eller spises som tilbehør til alverdens dejlige retter lige fra lammekød til bagte rodfrugter.
Opskriften giver 3 dl hvidløgsolie"
2307,Matcha Trøfler,https://www.valdemarsro.dk/matcha-troefler/,https://www.valdemarsro.dk/wp-content/2017/11/matchatroefler.jpg,720,20 servings,piskefløde | hvid chokolade | matcha,"Varm fløden op til lige før kogepunktet. Kom den varme fløde over i en skål med chokolade. Rør grundigt til al chokoladen er smeltet og massen er helt jævn.
Kom i en lille beholder med bagepapir i bunden og sæt i køleskabet natten over.
Dagen efter kan trøffelmassen trilles til kugler, som drysses med lidt matcha te."
2311,Kerneboller,https://www.valdemarsro.dk/kerneboller/,https://www.valdemarsro.dk/wp-content/2017/11/kerneboller.jpg,210,12 servings,hvedekerner | solsikkekerner | gær | surdej | æg | kærnemælk | fuldkornshvedemel | hvedemel | æg | solsikkekerner,"Kom hvedekerner og solsikke i en skål. Hæld kogende vand i, så det dækker og lad det trække i mindst en time (eller sæt det på køl og lad det trække flere timer). Hæld evt overskydende vand fra.
Rør gær og evt surdej ud i blandingen og tilsæt kærnemælk, æg, salt, fuldkornsmel og halvdelen af hvedemelet. Rør dejen godt igennem og tilsæt derefter mere hvedemel lidt efter lidt til dejen er smidig og ikke klistrer.
Lad dejen hæve på køkkenbordet i 1 ½ time (eller lad den koldhæve i køleskabet natten over)
Form 12 boller, vend dem i lidt solsikkekerner og sæt bollerne på en bageplade med bagepapir. Lad dem hæve i 45 minutter, pensl med sammenpisket æg og bag i en forvarmet ovn ved 175 grader varmluft (eller 200 grader alm ovn) i ca. 14-18 minutter.
Lad kernebollerne køle lidt af på en rist."
2314,Strata med chorizo - brunch til mange,https://www.valdemarsro.dk/strata-brunch/,https://www.valdemarsro.dk/wp-content/2017/10/strata-opskrift.jpg,120,10 servings,æg | mælk | sød paprika | brød eller boller | chorizo | cheddar | soltørrede tomater i olie | frisk timian,"Pisk æg, mælk, paprika, salt og peber i en skål med et piskeris.
I en anden skål kommes brødtern, soltørrede tomater, chorizo og ost og vend det godt sammen.
Hæld æggeblandingen over og rør godt rundt til det er mikset godt.
Sæt låg på og lad det trække i køleskabet, gerne natten over eller mindst i en time.
Kom blandingen i en smurt springform, sæt en ovnfast tallerken over og bag i en forvarmet ovn ved 175 grader varmluft i ca. 25-30 minutter.
Serveres med et gavmildt drys timian eller finthakket persille"
2318,Hjemmelavet kakaopulver,https://www.valdemarsro.dk/kakaopulver-til-varm-kakaomaelk/,https://www.valdemarsro.dk/wp-content/2017/09/kakaopulver-hjemmelavet.jpg,5,1 serving,usødet kakao | mørk chokolade | vaniljepulver | stødt kanel | stødt kardemomme | hele nelliker | sukker,"Knus sukkeret i en morter eller en foodprocessor – så det bliver lidt finere end normalt.
Bland alle ingredienserne sammen og opbevar det i et lufttæt glas.
En spsk kakaopulver passer til et krus varm mælk.
 "
2324,Caipirinha cocktail,https://www.valdemarsro.dk/caipirinha/,https://www.valdemarsro.dk/wp-content/2017/08/Caipirinha-1.jpg,5,1 serving,Sukkersirup | sukker | øko lime | sukker | cachaca | sukkersirup,"Sukkersirup
Kom sukker og vand i en gryde, kog op til sukkeret er opløst. Afkøl og kom i et glas. Kan holde sig længe i barskabet eller på køl og kan bruge til mange forskellige drinks.
Caipirinha
Kom limebåde og sukker i et glas. Brug en muddler til at støde det godt sammen, så limebådene afgiver godt med juice. Top med cachaca*, sukkersirup og fyld glasset med knuste isterninger.
Et voilà, en skøn læskende sommerdrink er klar til servering."
2327,Summer Breeze,https://www.valdemarsro.dk/summer-breeze-cocktail/,https://www.valdemarsro.dk/wp-content/2017/07/summer-breeze.jpg,5,1 serving,gin | rød grapefrugt | ananasjuice | frisk mynte | isterninger,"Kom myntebladene og gin i et glas og brug en muddler til at støde mynten, så den afgiver smag og saft. Alternativt, så stød mynten groft i en morter eller hak den groft på et skærebræt
Kom ananasjuice og grapefrugtjuice i glasset, rør grundigt og kom derefter masser isterninger i og tilsidst en smule danskvand.
Nydes iskold"
2331,Pizzasnurre,https://www.valdemarsro.dk/pizzasnurre/,https://www.valdemarsro.dk/wp-content/2017/03/pizzasnurre.jpg,180,14 servings,gær | mælk | olivenolie | honning | æg | grahamsmel | hvedemel | hakkede tomater på dåse | rødløg | olivenolie | hvidløg | soltørrede tomater i olie | chorizo | tørret oregano | frisk mozzarella,"Dejen
Lun mælken til den er omkring 35 grader varm. Rør gær ud i en skål med mælk og tilsæt olie, honning, salt og æg. Rør det godt rundt og tilsæt derefter først grahamsmel og dernæst hvedemel lidt efter lidt.
Ælt dejen godt sammen til den er smidig og lækker.
Lad dejen hæve i en tildækket skål på køkkenbordet i ca 2 timer.
Tomatsauce
Sauter rødløg i en gryde med olivenolie ved mellem varme til løgene er bløde, men ikke har taget farve. Tilsæt hvidløg, hakkede tomater, soltørrede tomater, chorizo i små tern, salt og peber, samt oregano. Sæt låg på og lad det simre ved svag varme mens dejen hæver. Hold øje med, at det ikke koger helt tørt – men det må gerne simre lidt ind til en tyk cremet sauce.
Saml Pizzasnurre
Rul dejen ud til en stor firkant i cirka 1 cm tykkelse. Smør med tomatsauce, drys med frisk mozzarella i tern og fold den ene halvdel over den anden. Skær dejen i strimler, som foldes sammen til en knude.
Lad pizzasnurrene hæve i 30-40 minutter på to bageplader med bagepapir.
Pensl med et sammenpisket æg og bag dem i en forvarmet ovn ved 175 grader varmluft i 15-16 minutter."
2334,Ananas mojito med ingefær og mynte,https://www.valdemarsro.dk/ananas-mojito/,https://www.valdemarsro.dk/wp-content/2017/04/ananasmojito-1.jpg,5,2 servings,ananasjuice | ingefær | frisk mynte | lys rom | ananas | frisk mynte,"Hvis ananasjuicen laves af en hel ananas, så kom en skrællet ananas, en stor humpel ingefær og en håndfuld mynte i juiceren.
Hvis man bruger en købt ananasjuice, så blendes den med ingefær – eller ingefær rives og blandes i.
Ryst ananasjuice med ingefær, rom og isterninger i en shaker.
Stød mynten i glassene, så den gode friske smag bliver frigivet.
Hæld rom-ingefær-ananasjuice over, top med lidt danskvand og nyd den iskolde søde og friske drink"
2337,Boghvedegrød med pærer og valnødder,https://www.valdemarsro.dk/boghvedegroed-paerer-valnoedder/,https://www.valdemarsro.dk/wp-content/2016/10/boghvedegroed-opskrift.jpg,10,1 serving,boghvedegryn | mælk | vaniljepulver | stødt kardemomme | stødt kanel | smør | pære | valnødder | ahornsirup,"Kom vand og boghvedegryn i en gryde og kog op under omrøring.
Tilsæt mælk, salt, kardemomme, vanilje og kanel og rør rundt til konsistensen er perfekt.
Er den for tyk – kom lidt mere mælk i.
Serveres varm i en skål med smørklat og ahornsirup rundt langs kanten. Top med pærer og valnødder."
2342,Acai bowl,https://www.valdemarsro.dk/acai-bowl/,https://www.valdemarsro.dk/wp-content/2016/07/acai-bowl.jpg,10,1 serving,banan | frosne hindbær | mandler | vaniljepulver | stødt kanel | acai pulver | mælk,"Kom alle ingredienserne i en blender og blend til smoothien er silkeblød og cremet.
Kom acai bowl i en skål og pynt med topping.
Man kan også komme en dl mere væske i og drikke den på farten og spise toppings som en lille snacks.
Topping
Friske bær, frugt, bananskiver, nødder, kerner, frø, hampefrø, mynteblade, rålakridspulver"
2347,Mynte Iskaffe med mandler,https://www.valdemarsro.dk/iskaffe-med-myntesirup-og-mandler/,https://www.valdemarsro.dk/wp-content/2016/07/iskaffe-mynte.jpg,20,2 servings,kaffe | mandelmælk | myntesirup | isterninger | frisk mynte | sukker | glukosesirup | frisk mynte | vaniljepulver,"Myntesirup
Kom mynte, vand, vanilje, glykosesirup og sukker i en gryde og kog op.
Lad det koge i ca 15 minutter.
Sluk for varmen og lad det køle af.
Sigt myntebladene fra og opbevar myntesiruppen i et glas i køleskabet.
Der er mere end der skal bruges til 2 glas iskaffe, men siruppen er også vidunderlig til frugt, ymer eller skyr og i iste og kan holde sig 2-3 uger i køleskab.
Iskaffe med myntesirup og mandler
Kom en spsk myntesirup i hvert glas og fyld glasset halvt op med isterninger – gerne kaffeisterninger.
Fordel mandelmælk i de to glas og kom derefter friskbrygget eller afkølet kaffe i glasset.
Pynt med mynte og så er de klar til servering."
2351,Chokoladebrud med pistacie,https://www.valdemarsro.dk/chokoladebrud-pistaciekerner/,https://www.valdemarsro.dk/wp-content/2017/03/chokoladebrud.jpg,10,1 serving,mørk chokolade | pistaciekerner | tørrede blomster | spiseligt guldstøv,"Temperer chokoladen ved at smelte den ene halvdel over et vandbad. Tag af varmen og rør den anden halvdel chokolade i.
Fordel på et stykke bagepapir og drys med topping.
Sæt på køl i 30 minutter eller lad det stå på køkkenbordet til det har sat sig.
Derefter er chokoladen klar til at brydes i mindre stykker.
Opskriften giver ca 60 g chokoladekonfekt"
2354,Gulerodssnurrer,https://www.valdemarsro.dk/gulerodssnurrer/,https://www.valdemarsro.dk/wp-content/2017/02/gulerodssnurrer-opskrift.jpg,150,10 servings,gær | mælk | smør | æg | rugmel | fuldkornshvedemel | hvedemel | gulerødder | smør | dadel | stødt kanel | æg,"Dej
Rør gær ud i en skål med mælk. Tilsæt æg, salt og rugmel og fuldkornshvedemel, samt smeltet smør. Rør hvedemel i lidt efter lidt, mens dejen æltes til den er smidig og blød (men ikke klistret).
Lad dejen hæve i skålen, dækket med et rent klæde, på køkkenbordet i en time.
Fyld
Kom de kogte møre gulerødder og de andre ingredienser til fyldet i en blender og blend til en ensartet masse.
Saml dejen med fyld til gulerodssnurrer
Rul dejen ud i en firkant, ca ½ cm i tykkelse, og smør fyldet på dejen. Læg den ene halvdel over den anden og skær stimler af ca. 5 cm, som deles i to og snoes, hvorefter de samlet til en lille snurrer.
Lad dem efterhæve på en bageplade med bagepapir i ca 15 minutter, mens ovnen varmes op til 175 grader varmluft. Pensl med et sammenpisket æg og bag i ca. 16-20 minutter.
Lad dem afkøle på en rist.
Tip: de er gode til madpakken og kan fint fryses ned."
2359,Krydrede ristede græskarkerner,https://www.valdemarsro.dk/krydrede-graeskarkerner/,https://www.valdemarsro.dk/wp-content/2017/01/krydrede-graeskarkerner.jpg,10,1 serving,græskarkerner | stødt spidskommen | stødt koriander | soja | honning | citron,"Rist græskarkerner, spidskommen og koriander på en tør pande i 2-3 minutter ved middelhøj varme.
Tilsæt soya og honning – rør rundt og smag til med en smule citronsaft
Lad græskarkernerne køle af på et stykke bagepapir.
Opskriften giver 100 g"
2362,Hindbær og Cashew smoothie,https://www.valdemarsro.dk/hindbaer-og-cashew-smoothie/,https://www.valdemarsro.dk/wp-content/2016/10/hindbaer-cashew.jpg,5,2 servings,frosne hindbær | banan | cashewnødder | vaniljepulver | stødt kanel,Blend det hele godt sammen og nyd med det samme
2364,"Rugpizza med jordskokker, timian og æg",https://www.valdemarsro.dk/pizza-med-jordskokker-timian/,https://www.valdemarsro.dk/wp-content/2016/05/pizza-jordskokker.jpg,90,4 servings,gær | olivenolie | rugmel | hvedemel | frisk mozzarella | jordskokker | frisk timian | æg | rødløg | olivenolie,"Rør gær ud i vand og kom olie, salt, og rugmel i.
Rør godt til det er jævnt og tilsæt derefter hvedemel lidt efter lidt til dejen er smidig.
Kom dejen i en skål smurt med lidt olie og lad den hæve på køkkenbordet overdækket med et rent klæde i 45-60 minutter.
Skær jordskokkerne helt tynde, gerne med en tyndskræller.
Dup mozarella osten tør med køkkenrulle og slå æggene ud i en skål.
Her bliver 6 små mini-pizzaer og hvis du vil have æg på alle, så skal du bruge 6 æg og ellers bare det antal hvor der skal æg på.
Når dejen er hævet færdig, så deles den i 6 lige store stykker som formes til små pizzaer og lægges på et stykke bagepapir der er klippet til i størrelsen. Fordel jordskokker, ost og rødløg på pizzaerne og bag pizzaerne på en forvarmet brandvarm pizzasten (eller varm bageplade) i ovnen ved 250 grader i ca 4 minutter. Tag hurtigt pizzaerne ud og skru imens ovnen op på højeste varme.
Kom æg på midten af hver pizza og sæt dem i ovnen igen. Bag videre til bunden er sprød og æggehviden er stivnet.
Så er de lækre små jordskokkepizzaer klar til at tage ud af ovnen og til at blive drysset med timianblade, salt, peber og få et dryp olivenolie inden servering."
